Monthly Income,Savings & Investments,Fixed Expenses,Variable Expenses,Existing Loans & Liabilities,Spending Behavior,Investment Strategy,financial stability,payment consistency,spending & budgeting discipline,financial adaptability
152385,87347,23278,28187,101638,81.50277258,46.21901209,100,99.86656163,66.22699085,61.77346852
184601,67531,48488,6914,451424,96.25462484,13.01288166,100,99.55623427,69.98824492,53.28519347
179828,67607,45177,49442,36769,72.50595013,64.77255308,84.97897991,99.21633165,47.38361101,42.48948996
58858,70580,70316,48771,339071,17.13785722,17.22930006,17.58639437,99.43306159,0,8.793197186
71585,48475,58560,44712,185655,37.53998743,20.70430957,23.45184047,99.00083595,0,11.72592023
174630,25694,15503,15468,100100,91.14241539,20.42545749,96.97818244,99.84684204,82.26478841,48.48909122
32109,90150,32353,44483,2832,0,96.95424921,100,99.71783085,0,70.73250491
40846,9130,52521,20853,411366,48.94726534,2.171245386,0,99.47661806,0,0
92906,16009,18740,35561,372667,61.7236777,4.118854779,58.78414742,99.47060013,41.55275224,29.39207371
79788,31839,77440,49971,215626,37.37028125,12.86606187,0,99.48746928,0,0
186196,90030,16972,33531,489152,81.99155728,15.54433667,100,99.75775828,72.87643129,60.61435262
151093,87841,30128,40001,351060,73.52557696,20.01385278,100,99.45676594,53.58554003,55.86129073
155425,74227,57191,48051,454213,69.08412418,14.04643857,80.0450378,99.33651182,32.28759852,40.0225189
92836,20824,37240,48089,443268,48.2000517,4.487041362,30.51725624,99.67787588,8.086302727,15.25862812
147746,34977,49312,11612,188225,92.14056557,15.67055851,82.43810323,99.30616804,58.76436587,41.21905162
83996,94120,78488,5018,305107,94.025906,23.57555977,100,99.39640992,0.583361112,56.31815801
182396,91688,21144,31684,3097,82.62900502,96.73260537,100,99.75752258,71.03664554,60.65264589
86308,69036,49692,3539,179439,95.89956899,27.78388168,100,99.66696287,38.32437318,59.15616165
36057,40958,78804,22970,270993,36.2953102,13.12962613,0,99.85749708,0,0
189079,71576,57275,17729,478058,90.623496,13.02248405,98.1870012,99.56731993,60.33192475,49.0935006
29281,96986,30563,37565,88180,0,52.37786635,100,99.86132909,0,99.2776886
194354,34422,39053,35770,27824,81.59543925,55.29993895,79.21267378,99.76018092,61.50169279,39.60633689
101356,12703,54973,8037,302470,92.0705237,4.030484845,50.36603654,99.3514438,37.83298473,25.18301827
36278,8192,27130,32766,166714,9.68079828,4.683658651,0,99.27520002,0,0
187021,63108,34798,22237,241244,88.1098914,20.73520135,100,99.17916242,69.50342475,51.62361446
60970,33181,48696,9793,240125,83.9380023,12.1406043,58.49106118,99.77745137,4.069214368,29.24553059
156041,12598,64700,13403,187686,91.41059081,6.290068103,58.02064842,99.34146754,49.94712928,29.01032421
119491,86601,13052,32085,112922,73.14860533,43.40401858,100,99.82463838,62.22560695,67.35026069
184767,88688,18380,4532,438369,97.54718104,16.8270225,100,99.07468442,87.59951723,67.79971532
116172,79643,36470,19538,349479,83.18183383,18.55952387,100,99.47408161,51.78872706,60.17241676
153117,76125,19166,18418,232802,87.97128993,24.64174384,100,99.28070597,75.45406454,62.58547385
66651,35927,5698,4382,265445,93.42545498,11.92114729,100,99.23316425,84.87644596,69.3898066
101542,47635,5305,21230,376955,79.09239527,11.21905839,100,99.29005234,73.86795612,60.38978945
181418,95707,8758,5509,31128,96.96336637,75.45787835,100,99.83572215,92.13584099,72.44540233
126097,41516,50440,43090,221977,65.8278944,15.75601629,58.75080295,99.16129086,25.82694275,29.37540148
154702,33455,49063,30879,166044,80.03968921,16.76950762,69.95061473,99.83185824,48.3251671,34.97530737
122016,27344,18183,28172,307131,76.91122476,8.17519994,84.41925649,99.19796379,62.00908078,42.20962825
34152,49050,37243,38391,142994,0,25.54102185,22.15975638,99.49812637,0,11.07987819
172494,48776,20152,13654,330967,92.08436235,12.8444764,100,99.09081728,80.40163716,54.33928137
62433,92927,10070,20595,435595,67.01263755,17.58242798,100,99.56212269,50.88334695,99.86305319
91777,33483,70042,3233,167646,96.47733092,16.64752472,56.64273184,99.86273104,20.15973501,28.32136592
148825,55528,55205,22100,239331,85.15034436,18.83205193,85.36737779,99.62617327,48.05644213,42.6836889
116554,75938,37226,47369,437111,59.35875217,14.80131527,92.57254148,99.89535644,27.41990837,46.28627074
182903,27171,10596,36647,236933,79.9636966,10.28799261,89.0258771,99.64364998,74.17046194,44.51293855
99957,59831,75088,5410,59199,94.5876727,50.26547929,79.32410937,99.64597697,19.46737097,39.66205468
126983,58891,8103,23545,98795,81.45814794,37.34700608,100,99.73108078,75.07697881,60.72702645
54488,96889,55811,14134,17871,74.06034356,84.42750087,100,99.17996892,0,74.72471003
183454,20766,69829,35062,364565,80.887852,5.389132979,54.14381807,99.49651189,42.82435924,27.07190903
98425,29485,21287,38529,442053,60.85445771,6.252942499,69.18364237,99.30827933,39.22682245,34.59182118
128705,81902,11368,28710,406162,77.69317431,16.78099593,100,99.3316572,68.86057263,66.24800901
186522,68483,39995,46037,373027,75.31819303,15.51108695,90.59145838,99.82356854,53.87568223,45.29572919
185106,61541,64881,43006,455084,76.76682549,11.91212195,74.96245395,99.08879041,41.7160978,37.48122697
31691,93776,27911,16483,356001,47.98838787,20.84944317,100,99.69250735,0,100
111409,28481,39415,44459,155111,60.09388829,15.51320319,50.27960039,99.76000308,24.71523845,25.1398002
84678,85989,25827,19495,222529,76.9774912,27.87163148,100,99.6568802,46.4772432,74.01273058
179898,69430,48331,40508,266694,77.48279581,20.6560674,89.21110852,99.25825528,50.61701631,44.60555426
165112,47343,69556,20489,307955,87.59084742,13.32487095,74.13755511,99.05782981,45.46429091,37.06877756
159625,93972,17430,4140,197429,97.4064213,32.24834506,100,99.59622221,86.48707909,72.67877839
167813,40820,45720,14899,486654,91.12166519,7.738770063,88.20174837,99.43257228,63.87705363,44.10087419
113571,71508,75676,17893,73368,84.24509778,49.35807173,80.57514682,99.496947,17.61189036,40.28757341
100821,48923,40567,5393,113924,94.65091598,30.04230965,100,99.71438519,54.41425893,51.46943593
152183,6336,11594,5462,227089,96.41090003,2.714362215,92.95584921,99.38672598,88.79244068,46.4779246
72602,22592,58290,25093,200251,65.43759125,10.13807928,16.26814688,99.57214699,0,8.134073442
133948,24954,30843,45304,274459,66.17791979,8.334307462,61.78143757,99.48952699,43.15182011,30.89071879
108070,89588,47239,19817,258798,81.66281114,25.71515503,100,99.37521591,37.95132784,60.42472472
115034,80912,33897,26901,353661,76.61473999,18.61873609,100,99.63236479,47.14779978,58.74263261
176585,83081,70663,15053,360142,91.47549339,18.74474023,98.50780078,99.37039382,51.4590707,49.25390039
102887,97790,51266,29619,165106,71.21210649,37.19721867,100,99.09247189,21.38462585,58.21532361
78162,16026,76007,33825,81208,56.72449528,16.48188905,0,99.45278022,0,0
43394,80500,74860,47677,438144,0,15.52124386,3.127160437,99.02640427,0,1.563580218
63548,43782,12676,17673,445114,72.18952603,8.955278832,100,99.62968274,52.24239945,60.56917606
24015,35065,58550,19351,258996,19.42119509,11.92439664,0,99.08452355,0,0
31315,52514,11227,21693,364031,30.7264889,12.60704126,100,99.8995726,0,81.28532652
133688,40798,60577,2166,230600,98.37980971,15.03253524,83.58491413,99.05534892,53.06759021,41.79245706
117206,99594,54502,41410,375824,64.66904425,20.94872302,100,99.21450243,18.16801188,51.5707387
142174,19218,35418,23848,365183,83.22618763,4.999466703,71.83169919,99.61408132,58.31445975,35.91584959
147674,8341,42169,39621,164848,73.16995544,4.816125735,50.2627409,99.80437309,44.61448867,25.13137045
192819,32009,77049,19352,156828,89.96364466,16.95059761,66.60495076,99.55550766,50.00440828,33.30247538
127620,62611,35792,32793,23695,74.3041843,72.54536185,95.31891553,99.76625984,46.25842344,47.65945777
91613,37267,48685,44175,174401,51.78086079,17.60634579,39.3175641,99.86603783,0,19.65878205
96165,70601,35562,11981,478488,87.54120522,12.85784272,100,99.80950484,50.56101492,61.9887693
138586,35350,29649,22491,389082,83.77108799,8.328778226,87.88477913,99.63261985,62.37715209,43.94238956
163648,29094,33995,27872,162463,82.96832225,15.18816853,79.97347966,99.6272797,62.19507724,39.98673983
197936,50482,33556,14334,28686,92.7582653,63.76566289,100,99.70493258,75.80531081,50.65475709
116006,6536,7531,25438,149542,78.07182387,4.187649765,77.21410962,99.30451882,71.57991828,38.60705481
148231,6576,44918,4275,281782,97.11598788,2.280498547,71.24960366,99.09548924,66.81328467,35.62480183
62944,53284,47079,22567,436295,64.14749619,10.88363676,74.00546518,99.24060872,0,37.00273259
37508,55407,52583,27725,16371,26.08243575,77.19217588,33.61149621,99.29045358,0,16.80574811
31484,56105,60380,2027,296900,93.56180917,15.89354258,79.98348367,99.59539764,0,39.99174184
71633,14143,70477,41425,71807,42.17050801,16.45491565,0,99.54615407,0,0
83196,42752,26300,12586,399173,84.87186884,9.674039713,100,99.37277745,53.2597721,52.32342901
125163,85094,21679,20873,103124,83.32334636,45.2103412,100,99.85016806,66.00273244,66.99463899
84793,6513,7219,37902,309959,55.30055547,2.058001972,54.46793957,99.43670534,46.78688099,27.23396979
30285,60526,51360,46265,86930,0,41.04682075,0,99.72609111,0,0
35250,28261,48696,20031,37464,43.17446809,42.99885888,0,99.54013979,0,0
133897,28368,13140,8066,226787,93.9759666,11.11794791,100,99.05493172,84.16245323,52.67444379
127928,74261,42483,49192,282361,61.54712026,20.82344892,86.38765556,99.8257723,28.33859671,43.19382778
197149,26852,53658,29098,278203,85.24060482,8.802347118,71.64378211,99.03319776,58.0236268,35.82189106
65247,88710,9431,39201,176781,39.91907674,33.41356204,100,99.21812392,25.46477233,80.71252318
154027,54901,62322,11511,309668,92.52663494,15.05915204,87.70864848,99.05117166,52.06489771,43.85432424
146485,15810,61547,15499,163063,89.41939448,8.838673249,58.19640236,99.10115049,47.40348841,29.09820118
155685,69394,7041,30708,26531,80.27555641,72.3419338,100,99.55414988,75.75296271,60.16314995
27436,9673,25786,30179,401855,0,2.350508349,0,99.38564757,0,0
167180,31508,64041,14863,433113,91.10958249,6.781441218,71.64971887,99.15415573,52.80296686,35.82485943
82616,52693,75145,40047,112138,51.52633872,31.96789439,24.35000484,99.29497745,0,12.17500242
147424,92895,53409,45622,111639,69.05388539,45.41787673,95.83785544,99.76843028,32.82572715,47.91892772
144651,12368,45135,39674,133041,72.57260579,8.505663336,49.92015264,99.02047014,41.36991794,24.96007632
63788,12365,15654,15342,35276,75.94845425,25.95453496,70.79231203,99.67296106,51.4077883,35.39615602
170152,37703,7446,24398,421416,85.661056,8.212032175,100,99.78906453,81.28496873,51.7216959
40025,69054,76029,19502,276940,51.27545284,19.95814956,33.84884447,99.03309812,0,16.92442224
97510,30570,50393,44284,379048,54.58517075,7.46305094,34.25597375,99.31416075,2.905343042,17.12798687
110862,6773,13110,26463,329039,76.12978297,2.016902314,70.41366744,99.00963327,64.30427017,35.20683372
68152,14442,78210,25269,33572,62.92258481,30.07872704,0,99.48967707,0,0
189985,28984,47538,38056,147942,79.96894492,16.38199021,70.20291076,99.24042464,54.9469695,35.10145538
152982,30783,13866,5496,288104,96.40742048,9.653262755,100,99.39729101,87.34360905,53.73279209
149523,5097,45816,14615,69109,90.22558402,6.868716815,62.99298436,99.74971111,59.58414425,31.49649218
64295,17691,41518,47779,254246,25.68784509,6.505550918,0,99.65754811,0,0
87488,59785,76334,47976,223359,45.16276518,21.11469782,26.24702816,99.66190549,0,13.12351408
38360,33291,24469,36741,192397,4.220542231,14.75089504,27.21845673,99.63573598,0,13.60922836
167761,67430,20729,48234,75167,71.24838312,47.28710983,99.08620001,99.70881013,58.89211438,49.54310001
160155,53789,55946,39709,107824,75.20589429,33.28259484,73.85907402,99.18269179,40.27348506,36.92953701
132072,52294,35407,4959,288234,96.24522987,15.35674012,100,99.83889198,69.43636804,54.5157187
79597,28386,17390,43313,124842,45.58463259,18.5253348,59.39922359,99.49072161,23.73707552,29.69961179
124262,94136,15784,23847,394076,80.80909691,19.28178742,100,99.08924938,68.10690316,71.93148348
39215,84836,12866,33976,389234,13.35968379,17.89524754,100,99.10972385,0,98.44319776
137790,43327,77989,47814,455341,65.2993686,8.688546287,40.14369693,99.65659669,8.699470208,20.07184847
36155,53944,46952,16956,156201,53.10192228,25.6698946,72.44087955,99.39410217,0,36.22043977
188563,95611,11710,24770,473376,86.86380679,16.80372311,100,99.48486275,80.65368073,65.67937506
113374,25289,20729,5405,242571,95.23259301,9.441125961,99.2546792,99.65299582,76.94885953,49.6273396
125489,99917,51906,21578,340123,82.80486736,22.70634488,100,99.25563296,41.44187937,60.53199882
87715,54059,15673,29629,400366,66.22128484,11.89613248,100,99.4299106,48.35318931,54.99173459
88990,88602,68510,48664,122101,45.31520396,42.05065898,67.89302169,99.11622231,0,33.94651084
84695,49750,66168,10548,236783,87.54589999,17.36274705,68.16104847,99.44760101,9.420863097,34.08052423
191441,28854,60980,7136,160197,96.27248082,15.2625482,79.49133153,99.28161086,64.41932501,39.74566577
131478,47804,52158,6599,278094,94.98090935,14.66839318,91.66932871,99.03967178,55.31039413,45.83466435
149631,72033,18747,24947,93328,83.32765269,43.56105732,100,99.0199338,70.79883179,59.46962862
140306,60814,45204,27236,84050,80.58814306,41.98006406,91.7138255,99.67724458,48.3699913,45.85691275
57450,97075,5213,24531,258073,57.3002611,27.33367497,100,99.31948194,48.22628372,100
118814,15410,27292,26744,488514,77.49086808,3.05800081,67.49036309,99.03857701,54.52051105,33.74518154
108372,58276,50886,30139,331362,72.18931089,14.95644675,79.00841546,99.18770745,25.23437788,39.50420773
174762,16410,74025,41391,378898,76.31578947,4.1511935,43.34809627,99.41736516,33.95818313,21.67404813
152889,6138,18312,3448,196505,97.74476908,3.028972133,89.78212952,99.14543818,85.7674522,44.89106476
180268,52726,21398,13630,62010,92.43903521,45.95419049,100,99.42941246,80.5689307,54.90880245
136285,42286,53237,23721,342446,82.59456286,10.99102752,74.5591958,99.55841032,43.53156987,37.2795979
183740,81518,64208,31061,85945,83.09513443,48.67821549,92.5160553,99.62845733,48.15010341,46.25802765
100332,18929,57352,23738,292145,76.34054938,6.085047288,38.04469162,99.24662082,19.17832795,19.02234581
175097,29612,47424,20190,350580,88.46924847,7.788696238,78.29660131,99.47481661,61.38483241,39.14830066
75347,99012,40199,27203,284354,63.89637278,25.82701648,100,99.50648104,10.54454723,70.97628306
149456,56367,61894,5833,431685,96.0971791,11.54938408,92.39910074,99.47454014,54.68432181,46.19955037
30749,50379,10275,39146,145904,0,25.66651213,100,99.37905287,0,51.55777424
153505,70817,51798,4871,319150,96.82681346,18.15974172,100,99.69452316,63.08328719,54.60831895
165842,85533,53080,10170,332432,93.86765717,20.4641537,100,99.82645568,61.86128966,56.71814136
127222,5299,45605,10058,429284,92.09413466,1.219329794,60.41250727,99.02426191,56.24734716,30.20625364
56059,73929,34354,6752,106737,87.95554683,40.9202617,100,99.74787512,26.67368308,79.27540627
62417,94291,35536,20610,216152,66.98014964,30.37304755,100,99.59726668,10.04694234,80.55657914
139383,51925,34357,39290,423019,71.81148347,10.93286787,84.41560305,99.20562587,47.16213599,42.20780153
104938,79127,13309,49549,454314,52.78259544,14.83331802,100,99.0359035,40.09986849,57.75172006
193631,66884,50786,42721,470923,77.9369006,12.43643166,86.25065201,99.02607897,51.70866235,43.12532601
151867,31033,37255,44702,22521,70.56503388,57.9471188,66.46802795,99.63207879,46.03370054,33.23401397
199913,75275,55536,14911,120769,92.54125545,38.39699251,100,99.65933675,64.76117111,51.20752527
130641,72173,64892,23933,306455,81.68033006,19.06171757,87.2536187,99.79960394,32.00832817,43.62680935
171980,82141,53882,6885,204298,95.99662751,28.67661177,100,99.06752495,64.66624026,56.21409466
168623,29389,27355,44438,73093,73.64653695,28.67723112,74.85277809,99.29807904,57.42395759,37.42638905
188004,93934,31547,18244,184421,90.29595115,33.74611557,100,99.01230658,73.51598902,61.73990979
70559,65725,23710,4482,51368,93.64786916,56.13059705,100,99.11612832,60.04478522,76.59689055
198560,24844,74465,25068,493380,87.37510073,4.794065887,62.38466962,99.19356701,49.87258259,31.19233481
117160,62852,16751,27014,261884,76.94264254,19.35479898,100,99.64206054,62.64510072,58.14569819
111886,45125,30809,30382,185974,72.84557496,19.52626364,85.64074147,99.72443799,45.30951147,42.82037073
29808,68976,6671,29560,375812,0.831991412,15.50761262,100,99.49258513,0,100
49638,93178,8808,35784,174562,27.9100689,34.80167327,100,99.32104672,10.16559894,98.94032797
191101,41413,14425,41970,225369,78.03779153,15.52316123,92.16016661,99.15678593,70.48942706,46.08008331
77381,19645,59176,36932,196874,52.27252168,9.073106748,1.186337731,99.57146186,0,0.593168866
82873,59192,26155,19928,490563,75.95356751,10.76697802,100,99.47830875,44.39322819,57.90908981
64245,13316,35139,14246,433363,77.82551171,2.981111716,43.8571095,99.35503412,23.13020469,21.92855475
193085,13951,28301,15450,440883,91.9983427,3.067272895,84.56638268,99.24550914,77.34106741,42.28319134
142587,82391,75042,20999,317732,85.27285096,20.59141814,90.42689726,99.03065836,32.64392967,45.21344863
170002,47340,30474,24200,145321,85.76487335,24.57165695,95.68593311,99.21608346,67.83920189,47.84296655
43946,65710,8346,16984,336942,61.35256906,16.31930302,100,99.57116586,42.36107951,95.94274792
134403,31729,48158,4863,372016,96.38177719,7.858673172,84.15809171,99.4858667,60.55073175,42.07904585
54612,79703,40777,5592,462654,89.7604922,14.69567093,100,99.21859792,15.09375229,80.51893357
38438,67592,18659,21775,47290,43.3503304,58.83602305,100,99.79614398,0,85.32702014
